Date,Close,High,Low,Open,Volume
2016-11-23,37.71696472167969,38.07842857157996,37.43247420743413,38.05102128444961,29568000
2016-11-25,37.75115966796875,37.91570925283458,37.693667897394704,37.87903385933303,11748000
2016-11-28,38.076290130615234,38.63585927298051,37.65798118010797,37.667892119499776,43764000
2016-11-29,38.20515441894531,38.58480654025001,38.07628952076758,38.23935302040426,32332000
2016-11-30,37.57074737548828,38.311715792515656,37.41165052482506,38.16699188308386,47858000
2016-12-01,37.06917190551758,37.660459096719116,36.52918261886131,37.5410135557508,60358000
2016-12-02,37.197044372558594,37.370514169265086,36.83027533797004,36.90412525905294,29050000
2016-12-05,37.79279708862305,37.861194304786395,37.316001788797045,37.5544013293894,27884000
2016-12-06,37.62378692626953,38.10553955744927,37.53605940987756,37.90232935353097,33814000
2016-12-07,38.222503662109375,38.23092852774335,37.45972812544589,37.71745414295716,35220000
2016-12-08,38.481712341308594,38.56894448137942,38.026228903264844,38.28643546855565,29762000
2016-12-09,39.11959457397461,39.12653336618578,38.61063132926621,38.65915371708845,36438000
2016-12-12,39.11860656738281,39.2167403809719,38.87500389556422,38.90895293141513,42082000
2016-12-13,39.457122802734375,39.86750608407121,39.3203283756221,39.3480835474212,42904000
2016-12-14,39.50519561767578,39.84866773000165,39.353532901689675,39.52154999203102,34084000
2016-12-15,39.54385757446289,39.7991068265835,39.299509978498605,39.518579193816,32530000
2016-12-16,39.19443130493164,39.69283694796068,39.1691529281988,39.670235772533275,48876000
2016-12-19,39.36294937133789,39.53443775240373,38.96991498779655,39.165691033336955,24642000
2016-12-20,39.47297668457031,39.58350199941512,39.31685575419303,39.489830197460364,19020000
2016-12-21,39.380794525146484,39.48567050054827,39.0110533001677,39.444234375130826,24226000
2016-12-22,39.21723175048828,39.31933219867109,39.08440398694924,39.271751370572716,19444000
2016-12-23,39.15031814575195,39.29058383167198,39.019967179961384,39.1993850444552,12468000
2016-12-27,39.231605529785156,39.544350315093375,39.03865795079985,39.188486703242425,15782000
2016-12-28,38.90945053100586,39.364438727158884,38.817760146873695,39.3381734100943,23076000
2016-12-29,38.79743576049805,38.953065124256575,38.60562636047736,38.82420021458078,14886000
2016-12-30,38.25373077392578,38.79694182109072,38.183847488536095,38.79545574722252,35400000
2017-01-03,38.96346664428711,39.13644107737907,38.45098677877279,38.60016890832735,33146000
2017-01-04,39.00114059448242,39.22120051834133,38.81577463243198,39.07350066567226,21460000
2017-01-05,39.354026794433594,39.3768246023681,38.907958887153065,38.96049707647833,26704000
2017-01-06,39.955230712890625,40.0419675173778,39.2640248229864,39.41549092467522,32804000
2017-01-09,39.98000717163086,40.144356335216045,39.79067457561332,39.96761566140219,25492000
2017-01-10,39.8878173828125,40.10292371357673,39.82437753977148,40.039979228432735,23536000
2017-01-11,40.042457580566406,40.054353733275214,39.71831577943742,39.898229018386054,21318000
2017-01-12,39.96563720703125,40.01668554409226,39.6092782194041,40.004294032940486,27062000
2017-01-13,40.04097366333008,40.206710599537615,39.98199203588392,40.02114800153368,21984000
2017-01-17,39.878902435302734,40.004296064283324,39.668757218422435,40.001323916507964,27242000
2017-01-18,39.951255798339844,39.95794501975652,39.699474109233336,39.93836893198143,25888000
2017-01-19,39.758216857910156,40.12027437325133,39.739631480796255,39.90418107804723,18386000
2017-01-20,39.89921951293945,39.99289509762506,39.73417457511309,39.99289509762506,33400000
2017-01-23,40.60747146606445,40.684788887938524,39.83577575820319,40.0097409027593,39272000
2017-01-24,40.8334846496582,40.93409524810301,40.53367588097722,40.755671859986414,29480000
2017-01-25,41.41831970214844,41.423277061745424,40.892453886409506,41.11846183892842,29890000
2017-01-26,41.24386215209961,41.53380912472004,40.989108278858126,41.524389761815456,59478000
2017-01-27,40.80572509765625,41.729578878646564,40.663477979010494,41.370743146523445,59316000
2017-01-30,39.76539993286133,40.435490605301304,39.64050167763337,40.37700812224482,64932000
2017-01-31,39.49131393432617,39.71236455093537,39.18055438432143,39.49478143946543,43212000
2017-02-01,39.437049865722656,39.70939842408015,39.213768214135776,39.63455777836467,40594000
2017-02-02,39.57756042480469,39.78423814644614,39.25391393496272,39.34312753041594,30642000
2017-02-03,39.72425842285156,39.947785816017294,39.668748092946586,39.79860369507648,29268000
2017-02-06,39.716827392578125,39.73318176558165,39.41498805933869,39.635543322732154,23690000
2017-02-07,39.99586868286133,40.17082834796547,39.738638006201484,39.84817261077629,24824000
2017-02-08,40.06575393676758,40.23724232343404,39.80852324744711,39.99735672528332,23106000
2017-02-09,40.12424087524414,40.17876050215617,39.875435048391765,40.121760304065454,19794000
2017-02-10,40.327938079833984,40.406250005563805,40.1351379756724,40.23029963298369,22700000
2017-02-13,40.60400390625,40.68920167755608,40.41814261046923,40.443417205623014,24266000
2017-02-14,40.663978576660156,40.79036669687534,40.443423290405036,40.592113861943496,21094000
2017-02-15,40.59112548828125,40.79036905058768,40.565847106507924,40.60995665376086,26272000
2017-02-16,40.84785842895508,40.859754582192586,40.59112310662169,40.638204798916746,25752000
2017-02-17,41.041648864746094,41.041648864746094,40.723700917188914,40.79135697938571,32220000
2017-02-21,41.21957778930664,41.30829601085876,41.05552357218795,41.07088722976899,25246000
2017-02-22,41.17496871948242,41.2983808995784,41.06989612554527,41.07088684133364,19658000
2017-02-23,41.20322799682617,41.25923369648934,40.784419862878885,41.143255652173025,29456000
2017-02-24,41.06989669799805,41.0877409265114,40.849836786456756,41.024796440850594,27844000
2017-02-27,41.101619720458984,41.16208741839446,40.83992704937385,40.867186860168474,22030000
2017-02-28,40.80077362060547,41.06494309768031,40.65158768884048,40.91972381084528,45216000
2017-03-01,41.39702224731445,41.447329443974986,41.00150724867455,41.08031454614916,29930000
2017-03-02,41.16852951049805,41.36083047217999,41.119458827581,41.32812172537931,18850000
2017-03-03,41.091705322265625,41.20471121101548,40.92671332146849,41.16505988930121,17928000
2017-03-06,41.02727127075195,41.08179088813214,40.76062125973804,40.9861338787781,22180000
2017-03-07,41.23196792602539,41.306313203317714,40.96482255447011,41.008436736266034,20752000
2017-03-08,41.403465270996094,41.541250419349446,41.22602879530224,41.311275745861494,19796000
2017-03-09,41.567508697509766,41.73205827488387,41.34596271008511,41.43468093290778,25230000
2017-03-10,41.79401397705078,41.87628876954053,41.60815265705555,41.7955038321956,34080000
2017-03-13,41.907508850097656,42.063383975570105,41.79400761856641,41.83118214572471,24472000
2017-03-14,41.911476135253906,41.99176949228472,41.67258505850065,41.813342330899395,15598000
2017-03-15,41.98979568481445,42.0606696917883,41.67110655107127,42.00912599072334,27630000
2017-03-16,42.06808853149414,42.17068431964513,41.93674686461972,42.0804800395942,19552000
2017-03-17,42.233638763427734,42.29707861099151,41.98532831042835,42.20836416480365,34246000
2017-03-20,42.04926300048828,42.13947108208392,41.88818470321249,42.12906100291588,24630000
2017-03-21,41.16009521484375,42.30202736406469,41.0887258735265,42.19794549907808,49270000
2017-03-22,41.11697769165039,41.41237356693569,40.99753216740517,41.231964995271156,28030000
2017-03-23,40.52173614501953,40.769055891045284,40.2579107695862,40.691239316571405,69742000
2017-03-24,40.3656120300293,40.73733469161564,40.09103246715871,40.645644311792374,39620000
2017-03-27,40.61738967895508,40.722466066875775,39.817443304094574,39.994879766840754,37886000
2017-03-28,40.68727493286133,40.93855753310014,40.345636777076386,40.66199655291465,32410000
2017-03-29,41.20718765258789,41.274344573024464,40.75963366671899,40.88948928635369,35726000
2017-03-30,41.211647033691406,41.31969177274397,41.087739498281245,41.31077154947638,21106000
2017-03-31,41.115501403808594,41.218592580918504,41.00794822365465,41.086260158436076,28038000
2017-04-03,41.56107711791992,41.675069960163995,41.098650969480005,41.098650969480005,33430000
2017-04-04,41.36381149291992,41.39404345394461,41.089530655781,41.20471461635298,20908000
2017-04-05,41.20718765258789,41.75436529982064,41.172989049635845,41.410397838638644,31106000
2017-04-06,41.0322380065918,41.45401831948942,40.96185935833687,41.25626082183006,25088000
2017-04-07,40.87313461303711,41.062217643719116,40.667099753970426,41.03619433724056,21146000
2017-04-10,40.87610626220703,41.10508639946342,40.828525433751956,40.90881879077453,19578000
2017-04-11,40.807716369628906,41.00978461778704,40.49398459798355,40.87512287046477,21594000
2017-04-12,40.85578918457031,40.97176722878085,40.69223030731549,40.737334350592306,18010000
2017-04-13,40.8181266784668,40.957893260864786,40.71305028131093,40.747744247911804,22448000
2017-04-17,41.49267578125,41.52142166795865,40.86322329594422,40.8899877508408,17900000
2017-04-18,41.475318908691406,41.579896136982434,41.27161716989919,41.346454019953704,16734000
2017-04-19,41.544219970703125,41.74296817161469,41.44905830357717,41.622528123151326,19084000
2017-04-20,41.7147102355957,41.890656813722984,41.59922756858502,41.70430015759045,19180000
2017-04-21,41.791038513183594,41.825237114352376,41.66266897398879,41.7756748558916,26472000
2017-04-24,42.760990142822266,42.79518874644497,42.12162675313431,42.18804252867933,27450000
2017-04-25,43.23381805419922,43.367636525967626,42.76346251811941,42.87200639424228,33440000
2017-04-26,43.205570220947266,43.41968585802452,43.008213564223325,43.329477772440406,24744000
2017-04-27,43.33047103881836,43.38746745210578,43.13866164029091,43.298253866310645,40536000
2017-04-28,44.9021110534668,45.44185076387207,44.892695471810256,45.13505783755085,65526000
2017-05-01,45.2297248840332,45.38386438660374,44.67858058851609,44.70286825196114,42320000
2017-05-02,45.42153549194336,45.636146497776146,45.075238673792235,45.08351606770939,31744000
2017-05-03,45.946903228759766,45.99943764012778,45.22838842446316,45.34322449578218,29990000
2017-05-04,46.17587661743164,46.38751164979752,45.82546575445135,45.8988203140723,28442000
2017-05-05,45.951358795166016,46.3364636499716,45.855701778856435,46.26905716016116,38226000
2017-05-08,46.306724548339844,46.43682594871795,45.85867523050568,45.9012986969087,26596000
2017-05-09,46.20116424560547,46.465333734540096,46.07031789605987,46.43807392082816,31636000
2017-05-10,46.033138275146484,46.19273049468052,45.85372039497942,46.191739778852586,23478000
2017-05-11,46.12334060668945,46.21899761902039,45.74815048847431,45.86164794766367,16700000
2017-05-12,46.203636169433594,46.264103867471995,45.98704753781309,46.16943756640318,21012000
2017-05-15,46.44451141357422,46.50249853935991,46.0608926388133,46.239815157939596,22162000
2017-05-16,46.73793029785156,46.74337923532364,46.469298814885846,46.58923972236448,19390000
2017-05-17,45.57914352416992,46.55617845560617,45.50579273502826,46.37463166019014,47242000
2017-05-18,46.105499267578125,46.25071853588916,45.536019207006866,45.64753523246674,31938000
2017-05-19,46.2923583984375,46.477970160219456,46.14317246278205,46.16646941230612,27860000
2017-05-22,46.681419372558594,46.6825613426502,46.341418575250664,46.341418575250664,22408000
2017-05-23,47.02638626098633,47.15757670644404,46.7168631759301,46.981777576918056,25416000
2017-05-24,47.33070373535156,47.33714717010377,47.060087038475686,47.23256614020834,20496000
2017-05-25,48.0533332824707,48.20643292422586,47.35597893469248,47.44816845420421,33210000
2017-05-26,48.14898681640625,48.322951981587586,47.82979858969404,48.061259306250896,25040000
2017-05-30,48.3675537109375,48.38341650753091,48.05084607597172,48.0914881112008,29334000
2017-05-31,47.82137680053711,48.535580875826,47.5894207111321,48.32493652258686,48962000
2017-06-01,47.92495346069336,48.15046606885973,47.58098604244919,48.02407797040987,28210000
2017-06-02,48.35367202758789,48.367549610081795,47.877867578643574,48.04935592842044,35020000
2017-06-05,48.754146575927734,48.91423793380342,48.32889882537049,48.40076353605919,25042000
2017-06-06,48.40174865722656,48.980644264543955,48.33087467055221,48.7283709880685,36292000
2017-06-07,48.618343353271484,48.7690153378648,48.37052828570366,48.57175324329371,29078000
2017-06-08,48.74076461791992,48.7982563823271,48.432977216204186,48.688226432266596,29638000
2017-06-09,47.076446533203125,48.79479416462307,46.37265252085536,48.79479416462307,66188000
2017-06-12,46.732967376708984,47.05289672983046,45.36170706931231,46.56742708783275,75270000
2017-06-13,47.25338363647461,47.57951068271218,46.791952019955836,47.179537486091135,40266000
2017-06-14,47.12253189086914,47.63749235950655,46.7007516480157,47.5765293045561,29794000
2017-06-15,46.703731536865234,46.75473071760164,45.81803908434309,46.29037612476322,42662000
2017-06-16,46.57832336425781,46.690338518242,46.17265176618429,46.58922879936197,61894000
2017-06-19,47.45014190673828,47.57999751613828,47.037777272153136,47.082881308404936,30666000
2017-06-20,47.116092681884766,47.66078975558676,47.08536158448684,47.45757957050439,22520000
2017-06-21,47.5532341003418,47.58545126979426,47.122529870884634,47.26527235089182,24044000
2017-06-22,47.4362678527832,47.61618109058411,47.31037887838552,47.51606585310503,18828000
2017-06-23,47.85755157470703,47.8778725927268,47.293028853979536,47.423379827775136,30558000
2017-06-26,47.19736862182617,48.240176341085466,47.12401784388251,48.071164774379106,31968000
2017-06-27,45.96127700805664,47.00011825865043,45.93748470097093,46.71116575611473,51598000
2017-06-28,46.613521575927734,46.72553296085088,45.39972080235438,46.04404150732347,54428000
2017-06-29,45.48844528198242,46.156059243736706,45.13307699515966,46.08964346372463,65984000
2017-06-30,45.03940200805664,45.89783460131722,45.018585631195435,45.89783460131722,41804000
2017-07-03,44.54228591918945,45.29762356545093,44.34849131099383,45.210395194292744,34196000
2017-07-05,45.18709945678711,45.32587530676358,44.53237239084634,44.69394983143202,36278000
2017-07-06,44.938297271728516,45.34739111624757,44.591852976748605,44.81092220677039,28490000
2017-07-07,45.52809143066406,45.67430142030106,45.04534813896028,45.04534813896028,32756000
2017-07-10,46.03413772583008,46.11244966739374,45.57766343081605,45.68571197829264,23856000
2017-07-11,46.09806823730469,46.16448023037654,45.69710058249897,46.0708084264492,22264000
2017-07-12,46.77906036376953,46.90147804182019,46.315148261033784,46.5238073668753,30642000
2017-07-13,46.94410705566406,47.30541959028259,46.73842008932593,46.90098444946643,25894000
2017-07-14,47.38174057006836,47.42733996021594,46.98597991228286,47.183983135294504,21076000
2017-07-17,47.254371643066406,47.617170254321906,47.04724775901405,47.43180430415977,23310000
2017-07-18,47.8481330871582,47.978979410907925,47.11459883275144,47.233552786238675,23080000
2017-07-19,48.12023162841797,48.226794071521695,47.780230845206894,47.969064289148335,24490000
2017-07-20,47.98443603515625,48.36854639115193,47.65533687682768,48.323941490981376,32490000
2017-07-21,48.22085189819336,48.236215556662785,47.5879319397995,47.69201382495111,34220000
2017-07-24,48.58860778808594,48.87905013139011,48.11429312011266,48.186157833030364,64966000
2017-07-25,47.11956787109375,47.565635853831395,46.85688444274789,47.27370739705768,93220000
2017-07-26,46.975830078125,47.33268442962749,46.70219208013325,47.31682541264998,41766000
2017-07-27,46.29631805419922,47.17309023744918,45.597976820636,47.17309023744918,64260000
2017-07-28,46.66506576538086,46.779062364442815,45.96969672076949,46.06386765993554,36928000
2017-07-31,46.11839294433594,46.76717195695363,45.89733851095412,46.68291572806478,39402000
2017-08-01,46.13474655151367,46.46270376405593,46.056933758711935,46.21156862841911,25554000
2017-08-02,46.11293411254883,46.22246870812739,45.433424089920756,46.02471125034551,36488000
2017-08-03,45.77888107299805,46.20462797755606,45.708997791535616,46.11045703217754,24050000
2017-08-04,45.99249267578125,46.10881858667488,45.74814889558671,45.932524121971085,21646000
2017-08-07,46.061885833740234,46.17786387291178,45.92013783803143,46.0470175330646,20644000
2017-08-08,45.93450927734375,46.38176453625903,45.87602301106112,45.94937757753275,21232000
2017-08-09,45.74170684814453,45.89436026832788,45.46167460427289,45.628205608109276,23842000
2017-08-10,44.965553283691406,45.561302501804796,44.91053830184873,45.47654713696723,36480000
2017-08-11,45.31992721557617,45.48794429529092,44.88327490130388,45.0017297218009,24136000
2017-08-14,45.730308532714844,45.829334739909605,45.50826718223079,45.72336974051222,21290000
2017-08-15,45.708003997802734,45.92261118837936,45.58905381994797,45.807623873683575,17668000
2017-08-16,45.942935943603516,46.22742643408011,45.76872120475541,45.86016579213091,20134000
2017-08-17,45.150917053222656,45.937976493314295,45.150917053222656,45.88445136924276,25544000
2017-08-18,45.13555908203125,45.36379432369534,44.961295171495955,45.11771485085373,26854000
2017-08-21,44.93680953979492,45.25104042913672,44.775232092122536,45.10234985114998,18868000
2017-08-22,45.830421447753906,45.888408567238294,45.17544492736729,45.23715290277424,23334000
2017-08-23,45.944915771484375,46.09013504994346,45.56625434752815,45.69363317822737,21804000
2017-08-24,45.66141128540039,46.13523431960995,45.37493940280447,46.027185802954556,25406000
2017-08-25,45.39427185058594,45.87329809563272,45.37494532854684,45.77095185311461,21068000
2017-08-28,45.291175842285156,45.560552212847995,45.195023474859454,45.39971971938735,21730000
2017-08-29,45.66191101074219,45.76302074557757,44.85453054987556,44.85948791037406,23712000
2017-08-30,46.072296142578125,46.13420075894986,45.58062881381886,45.60045447527125,26024000
2017-08-31,46.556026458740234,46.687368146670835,46.18083633902578,46.18083633902578,31652000
2017-09-01,46.457393646240234,46.712147494397826,46.34884977407916,46.64523637027693,18948000
2017-09-05,46.016788482666016,46.44055020414225,45.69512344064526,46.24626400449696,26528000
2017-09-06,45.98506164550781,46.13895535687137,45.56179532820769,46.10103967934809,30554000
2017-09-07,46.38850402832031,46.41130183520764,45.77739121248442,46.17934577780469,24254000
2017-09-08,45.920135498046875,46.44004954405994,45.83984214086008,46.415270304649326,20230000
2017-09-11,46.04800796508789,46.50894418998278,45.94095393206822,46.304251705951096,25340000
2017-09-12,46.196197509765625,46.26608078275416,45.789334757547266,46.22197124434113,22688000
2017-09-13,46.34588623046875,46.452940267577716,46.0866703321304,46.12632165610782,22052000
2017-09-14,45.85124588012695,46.23089803575689,45.79623089808235,46.15556203415715,27952000
2017-09-15,45.61235046386719,45.91964254323317,45.41756891830365,45.82894288390046,50108000
2017-09-18,45.350162506103516,45.70106877231318,45.13208401188651,45.59847295969881,26138000
2017-09-19,45.687686920166016,45.7179188797923,45.22873211895012,45.470103782097716,18734000
2017-09-20,46.17191696166992,46.28591357199067,45.69710313713863,45.74567468520544,33396000
2017-09-21,46.21503829956055,46.417253994728554,45.78780531897334,46.242298111189214,25812000
2017-09-22,46.020748138427734,46.328040215376,45.91914682401781,45.98209131319372,21054000
2017-09-25,45.64605712890625,45.915183979465695,45.087482406951835,45.86809850282929,37136000
2017-09-26,45.8388557434082,46.134251682043676,45.654480488067925,45.78235468585381,33338000
2017-09-27,46.8117790222168,47.07991516198535,45.9816006439135,45.9816006439135,44788000
